epoch: 1 loss: tensor(1.3161, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1007.8109, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3696e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5451, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.3113, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1204.5482, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3855e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5147, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.2951, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.5515, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3758e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5200, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.2655, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1174.6968, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3811e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5013, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.2738, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1145.6707, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5018, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.2518, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5796, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1178.8748, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0358, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3793e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4890, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.3084, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5856, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1240.3142, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3852e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.2457, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1187.6514, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3758e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4910, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.2736, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1181.7217, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3757e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5104, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.1829, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1143.7249, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3810e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4591, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.1874, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1128.8794, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3776e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4673, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1.2970, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5856, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1209.4164, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3835e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5211, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(1.2615, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5757, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1174.5442, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(1.2163, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1192.9534, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3802e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4718, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.1965, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1217.6245, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3814e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4640, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1.2963, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1188.4414, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3823e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5231, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1.1465, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1180.0205, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1.2639, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1184.4246, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0308, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3740e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4972, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(1.2882, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1191.0673, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3793e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5068, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1.1841, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1151.2585, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3760e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4644, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.2482, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5574, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1168.5784, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4992, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.2470, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1224.7115, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0317, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4868, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1.2979, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1177.6075, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3728e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5227, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1.3018, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1239.4812, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3735e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5230, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(1.1339, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1204.1506, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3792e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1.2862, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1237.0521, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3775e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5087, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(1.1540, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1155.8114, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3722e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1.3306, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5957, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1270.4087, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3758e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5369, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1.2777, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1187.9486, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3794e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5068, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1.2893, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1197.1777, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5243, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1.1778, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5314, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1159.4133, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3785e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4567, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(1.2501, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1195.3999, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3772e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5016, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1.3469, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1153.2939, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5363, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1.1550, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1170.4474, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3749e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4481, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.2498, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.5828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3811e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1.2989, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5963, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1177.3083, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5136, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1.1428, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1170.1719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3800e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4357, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1.1952, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.5233, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3787e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4618, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1.1567, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1208.8781, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4537, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1.3316, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1157.9319, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(1.2546, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1223.8184, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0318, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5027, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(1.2821, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1123.6362, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3794e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5107, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.3117, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1193.3530, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3783e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5230, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1.2364, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1239.8188, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4755, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.2511, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1166.2749, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4886, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(1.3190, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6022, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1222.1658, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3812e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5218, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(1.2089, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1233.3308, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3762e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4804, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(1.1961, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5398, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1246.0808, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3819e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4613, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(1.3155, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1213.6101, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5268, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.2196, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.7545, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3843e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4809, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.1436, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1181.4270, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4340, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.2027, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1166.6532, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3763e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4709, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.2283, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1162.9983, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4863, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.2134, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.9838, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4795, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.2636, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1155.4659, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3819e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4865, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.2803, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1212.4591, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3777e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5063, device='cuda:0', grad_fn=<MseLossBackward0>)
