epoch: 1 loss: tensor(0.6054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(123.5704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5605, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.0662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(479.1177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3380, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.0708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(409.0878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4864, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.0878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1033.4617, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5032, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.0924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(524.8582, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5426, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.0551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(599.9006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3452, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.0544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(609.8258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4661, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.0834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1003.1863, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5258, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.0653, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0653, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(402.0623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4110, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.0750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(576.5386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4358, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.0590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(353.5799, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3326, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.0581, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0581, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1051.6145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.0704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5427, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(477.1500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3675, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.0753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(549.3231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5586, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.0586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(858.3806, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3042, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.0632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(753.5023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4722, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.0828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(417.4229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6501, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.0797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(468.7248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3557, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(387.7886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6061, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.0482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5885, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(552.5672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4048, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.0478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(852.3987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3753, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.0651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(514.1922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5213, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(398.8499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5472, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.0627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(605.5224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5582, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.0716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(369.4227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2740, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(438.7963, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3062, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.0543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(472.2501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3586, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.0543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(724.8316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4136, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.0696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(422.8503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.0683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(330.5680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4762, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.0524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(362.1225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5706, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.0657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(480.7024, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5144, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(557.6918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7374, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.0766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8217, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(634.7272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6190, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(413.8865, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4914, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.0555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6613, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(613.0013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4600, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(587.7159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3361, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(807.0765, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.0528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(546.7345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4654, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.0568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(654.0715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4502, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.0950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(664.9359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6468, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.0759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(505.3137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.0567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(331.2220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6947, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.0580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(752.8322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5997, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 101 loss: tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(434.6888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3555, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 102 loss: tensor(0.0917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(228.2216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1620, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 103 loss: tensor(0.0776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(569.1635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 104 loss: tensor(0.0855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6703, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(540.9046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4501, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 105 loss: tensor(0.0786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(367.3645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6561, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 106 loss: tensor(0.0672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(833.9932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2688, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 107 loss: tensor(0.0756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(414.6937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3904, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 108 loss: tensor(0.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(638.4697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6560, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 109 loss: tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(468.7357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4977, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 110 loss: tensor(0.0523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6649, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1068.2643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4910, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 111 loss: tensor(0.0590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(456.7950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4184, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 112 loss: tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(994.8630, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5014, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 113 loss: tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5963, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(597.9666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3917, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 114 loss: tensor(0.0510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5601, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(639.2966, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3865, device='cuda:0', grad_fn=<MseLossBackward0>)
