epoch: 1 loss: tensor(4.4815, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.2943, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11110.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2403, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(4.4314, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.1092, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2131, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(4.4096, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.0453, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2123, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(4.4760, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.9865, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2125, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(4.5441, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.8253, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(4.4161, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.7018, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9910, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(4.3520, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.6022, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2129, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(4.5125, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.6012, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2119, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(4.4073, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.6747, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2130, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(4.4239, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.8028, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(4.5939, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(8.9476, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2118, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(4.4851, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.0645, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2116, device='cuda:0', grad_fn=<MseLossBackward0>)
