epoch: 1 loss: tensor(3.3820, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5513.1826, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9821, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8872e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8661, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(3.3735, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5498.4912, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0491, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3614e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7325, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(3.2815, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5505.3730, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3665e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7028, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(3.2001, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5490.2456, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3641e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6763, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(3.0950, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5472.4521, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(3.0897, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5480.9585, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3649e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5909, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(3.1112, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8452, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5488.3247, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3661e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6401, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(3.1401, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5490.6675, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3608e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6155, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(2.9478, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5501.2393, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3686e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5629, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.9779, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5508.8672, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3659e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(3.1661, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8409, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5495.2285, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3648e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6226, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.9285, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7998, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5493.9014, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3649e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5858, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(3.2432, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8929, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5494.0244, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3710e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6702, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(3.1477, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5484.4902, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9865, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3715e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6318, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(3.1253, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5472.6777, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9998, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3706e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(3.2397, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5499.1123, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3709e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(3.2263, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5511.8027, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3641e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6047, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(3.0732, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5492.9829, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0742, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3628e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5557, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(3.1265, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5487.1353, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3746e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6499, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(3.2893, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5507.0425, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3698e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6303, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(3.1229, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5507.4902, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5849, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(3.2348, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5489.8057, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0212, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0002, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3722e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(3.1403, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5486.8535, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6462, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(3.0101, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5486.7578, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3652e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5845, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(3.1331, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5487.2275, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3703e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5810, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(2.8913, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5487.0596, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8726, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3646e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5509, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(2.8832, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5508.3311, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3706e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(3.1328, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5505.8179, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9563, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3710e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(3.0830, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5489.7437, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3654e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5896, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(3.2262, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5488.5166, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3734e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5792, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(3.1808, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5492.9556, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3764e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6087, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(3.1808, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5496.6626, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9706, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3691e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6254, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(3.0668, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5502.7339, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3731e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5840, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(3.3372, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5503.3579, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3721e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6246, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(3.3007, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5500.5850, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1581, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6114, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(3.0844, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5500.0205, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3727e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5653, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(2.9541, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5516.9609, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3682e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5333, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(3.1816, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5513.4761, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3657e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6173, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(3.1390, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5504.5337, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3730e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5617, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(3.1192, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5515.5127, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3735e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5737, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(3.0650, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5492.1880, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3665e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5648, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(3.0815, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5492.1807, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5863, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(3.1339, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5504.2056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9997, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3613e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5956, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(3.3361, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5506.3398, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3707e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6311, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(3.1152, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5492.1729, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9831, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3724e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5753, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(3.0224, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5497.9136, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3695e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5386, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(3.2473, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5484.5820, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1041, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3667e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6129, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(3.1364, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5481.1245, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3696e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5678, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(3.1932, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5473.6519, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3763e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5365, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(3.0796, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5485.6904, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3690e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5551, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(3.0330, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5485.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3681e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5358, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(3.3997, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5495.7373, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(3.3372, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5507.7188, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3714e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5931, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(2.9468, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5501.5801, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3642e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5261, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(3.2866, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9411, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5501.1240, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6251, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(3.0260, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5500.4155, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3716e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5386, device='cuda:0', grad_fn=<MseLossBackward0>)
