epoch: 1 loss: tensor(3.4841, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2799, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(838152.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1504, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(2.6438, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5022112., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7415, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(2.5485, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4578603.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6825, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(2.4902, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5256816., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7019, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(2.7070, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5559631.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7206, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(2.4196, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5700365., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(2.6686, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5254583., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6910, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(2.5541, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4999091., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.4763, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8799, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4917315., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6728, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(2.6888, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5814324., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7285, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.4963, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5379452., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6392, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(2.7155, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5203692., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7022, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(2.4356, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4912173., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6768, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(2.6413, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5300968., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7297, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(2.4692, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4752363., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6765, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(2.5042, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5119013., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6637, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(2.4768, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8995, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4890397., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6918, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(2.6121, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5179777., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(2.3021, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5447841.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6067, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(2.5099, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4873937., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6651, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(2.6072, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0417, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5666505., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6756, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(2.6802, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5222417., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6528, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(2.5533, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5308818., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6659, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(2.8377, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5533411., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6730, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(2.4846, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5595689., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5989, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(2.5345, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8712, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0239, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0239, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5143514., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6394, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(2.4549, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5271171.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6461, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(2.4658, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5719425., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6317, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(2.4860, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8215, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5138649., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5943, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(2.6088, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5395484., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6272, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(2.4851, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5629654., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6290, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(2.5411, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8751, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0254, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0254, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5293058., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6406, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(2.4659, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9682, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9682, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5259348., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(2.6265, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5740263., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6423, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(2.4015, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4989340., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6431, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(2.5674, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5651552., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6064, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(2.6984, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0731, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0731, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5510383., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6793, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(2.5255, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5256126., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6390, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(2.3567, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5103243., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6187, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(2.4478, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5635369., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5667, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(2.3216, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5348074., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6171, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(2.5249, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4955055.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6275, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(2.4210, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5254495., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6329, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(2.6695, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5832353., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6265, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(2.4850, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5704660., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6541, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(2.4851, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5878590., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5892, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(2.4475, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8571, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5642468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(2.4260, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4903726., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6261, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(2.4186, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5962540.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(2.4967, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8789, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5289974.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5992, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(2.3490, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5427212., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(2.6205, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5965016., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6299, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(2.3493, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5756506., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5893, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(2.6361, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5822131., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6021, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(2.5525, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5517615.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5800, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(2.5993, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6312070., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6088, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(2.4201, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5456540.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5614, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(2.2980, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5756230.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5847, device='cuda:0', grad_fn=<MseLossBackward0>)
