epoch: 1 loss: tensor(3.0935, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.0766, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1443998.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1817, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(2.2507, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.2653, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0094, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4472885., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7070, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(2.1726, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.3762, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8915, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4446707., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7400, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(2.4182, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.7522, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5398275., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7350, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(2.2067, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.2765, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4596682., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(2.1355, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5728, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.2563, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4927790., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7145, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(2.1491, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.3555, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4858672., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6717, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(2.2821, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.0654, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4912850., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7319, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.1357, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.6227, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4780489., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7031, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(2.1394, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.3884, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9257, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4929315., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.3784, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.3152, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4620120., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7283, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(2.2684, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5954, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.0808, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4807493., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7439, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(2.3862, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5907, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.1566, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0963, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4873015., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7303, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(2.2964, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.6212, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5017383., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7562, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(2.1706, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5873, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.3119, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4848979., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7385, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(2.3695, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.3783, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5077846.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7423, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(2.4326, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.7648, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4807960., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7694, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(2.2423, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.6937, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4702896.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7559, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(2.1665, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.4083, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4786839., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6602, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(2.2143, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.5357, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4479064.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7229, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(2.3631, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.9839, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4919644., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7435, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(2.2214, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.6271, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5032001., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(2.0658, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.4943, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4617334., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6737, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(2.3051, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.9709, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5250547., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(2.2119, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.8520, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4721581.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6897, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(2.1918, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.3037, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4829871.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7367, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(2.0867, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.1656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4663044., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6983, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(2.1323, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.0754, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9703, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5013775., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6767, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(2.2361, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.5895, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4848905., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(2.0624, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.6314, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4894866., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6443, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(2.2562, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.3205, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0029, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4917350., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7259, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(2.0611, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.9683, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4927622., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6463, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(2.2787, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.1731, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4938705., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7032, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(2.1548, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.3005, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4833300., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7029, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(2.0833, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.9162, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5030717., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6485, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(2.1782, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5654, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.8903, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5326110.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7196, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(2.2334, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5557, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.6163, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4817150.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7008, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(2.2791, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.8156, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5115638., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6900, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(2.2928, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.5186, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4574079., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(2.3085, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.7888, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0735, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4871878.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7259, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(2.0875, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.9602, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4684492., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7060, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(2.2562, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.9881, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5069351., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7009, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(2.1027, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7172, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4928550.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6721, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(2.2408, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.6835, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9601, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5109113., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7374, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(2.1925, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.4177, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4994480., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6548, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(3.1214, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6719, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0616, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3613228.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0448, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(2.6010, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.3408, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3869361.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8162, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(2.5335, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.7151, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3947880.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7218, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(2.6302, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.7794, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4431089., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(2.4345, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.4676, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9232, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3978605.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7916, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(2.6701, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.0365, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4304928.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(2.3066, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.4063, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4397864.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7752, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(2.2014, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.1176, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4495561., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7518, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(2.5292, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.8990, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4400354.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8556, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(2.2257, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.4700, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4995743.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7361, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(2.3153, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.3475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4497908., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7831, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(2.2011, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.5112, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4842140., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7117, device='cuda:0', grad_fn=<MseLossBackward0>)
