epoch: 1 loss: tensor(3.3444, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.0891, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8751, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(117032.8281, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(3.2752, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.4213, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(613560.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2071, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(3.1281, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.1215, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(614331.1250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(2.9042, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.0768, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(615032.5625, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1058, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(3.0494, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.5939, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(615254.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1511, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(3.0932, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1396, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.5871, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0452, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(615509.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1396, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(3.2442, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.4324, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(616203.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(3.1239, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.9231, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(616439.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1529, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.9580, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.7139, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(616646.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(3.2763, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(53.2521, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(617410.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1796, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.9558, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.1626, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(616965.1250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0983, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(3.2706, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1745, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.2230, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(617653., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(2.8851, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.1980, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(617541., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1102, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(2.9910, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(61.6445, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9558, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(618558.4375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1367, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(3.2402, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1780, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.6264, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(617939.3750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1780, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(3.0284, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.2360, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9593, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(618524.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(3.0906, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.9087, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0527, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(618405.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1526, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(3.0630, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.9911, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(618808.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1506, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(3.1656, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.3582, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619008., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(3.1180, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.4821, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619307.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1705, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(2.9784, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.7353, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619451.9375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1500, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(3.3428, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(59.9222, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619144.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1965, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(2.9347, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66.5182, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619196.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1179, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(3.0601, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.1709, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7974, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619498.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1313, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(3.0889, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(61.4117, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8684, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619414.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1102, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(3.1222, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.4923, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619556.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(2.9363, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(64.5635, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619858.6875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1158, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(2.9701, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.1096, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619855.1875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1523, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(3.3063, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(58.2714, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619650.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2064, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(3.1363, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(62.6721, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619587.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1579, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(3.2982, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73.4596, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620439., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2179, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(3.0119, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.4275, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619993.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1291, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(2.8393, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.6400, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620039.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0718, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(3.2532, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(75.1022, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620240.3750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2247, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(3.0319, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(62.6470, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7280, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620041.6875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1520, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(3.1377, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.9982, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8539, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619963.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1419, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(2.9655, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.7373, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620142.6875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1266, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(2.9512, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.0408, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(619935., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0851, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(3.1340, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1735, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(53.7212, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7870, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620639.6875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1735, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(3.0590, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(65.7952, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620167.4375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1573, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(2.9529, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.5450, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620430.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(3.2059, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(60.9413, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620641.3750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2143, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(2.9460, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(61.7733, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620227., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1194, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(2.9165, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(58.3994, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7733, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620003., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0716, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(2.9870, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(58.1254, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7685, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620139.6875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1093, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(3.2518, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1997, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67.2597, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620952.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1997, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(3.2463, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(60.5499, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620269.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2203, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(3.1366, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66.0139, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6853, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9659, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620922.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2257, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(3.1556, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(60.4300, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0792, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620507.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1702, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(3.0307, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(62.6092, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620600.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1236, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(2.9370, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(61.7916, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6452, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620396.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1459, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(3.0740, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.0911, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0599, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620508.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1309, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(3.2855, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(79.5487, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620508.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2432, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(3.1768, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70.7975, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620350.9375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2141, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(3.1587, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2372, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.1483, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620488., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2372, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(3.0243, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54.8715, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620284.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1036, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(3.1513, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73.8972, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(620520.6250, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2034, device='cuda:0', grad_fn=<MseLossBackward0>)
