epoch: 1 loss: tensor(4.9038, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9727, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7705, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2941, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(4.6636, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9591, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1696, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7539, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2589, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(4.6964, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9595, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1793, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7173, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2703, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(4.6555, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9523, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7676, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2637, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(4.6502, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9762, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7095, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2448, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(4.7060, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9804, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7388, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2912, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(4.7845, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9415, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7290, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3082, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(4.5667, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9537, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7476, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2094, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(4.7325, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9507, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.8203, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1803, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(4.6222, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1948, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9606, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7432, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(4.4986, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9717, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.6807, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2138, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(4.7405, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9432, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7754, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2737, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(4.7845, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9862, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.6743, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2620, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(4.5625, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9722, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7822, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2503, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(4.5124, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9723, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7529, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2164, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(4.5999, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9632, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1100, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7598, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1867, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(4.8123, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9559, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7349, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3145, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(4.8486, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9868, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7480, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2897, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(4.7768, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9577, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7983, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3037, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(4.7165, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9680, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7524, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2721, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(4.4414, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9810, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7539, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(4.6858, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9722, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7866, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2864, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(4.5920, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9575, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.8203, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2307, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(4.5167, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2277, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9675, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7944, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2518, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(4.5001, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9863, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7686, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1757, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(4.7522, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9615, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7765.7490, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2404, device='cuda:0', grad_fn=<MseLossBackward0>)
