epoch: 1 loss: tensor(1.7400, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(400.8779, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3672e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5521, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.7094, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(402.1477, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3742e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4820, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.7568, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(376.0324, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5078, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.7513, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(401.3405, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3823e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5110, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.6607, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(400.9691, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3836e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4897, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.7508, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(366.6353, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3871e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5187, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.6814, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(390.2815, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4898, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.8229, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7398, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(399.0069, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3750e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5352, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.7889, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.1766, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3839e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5324, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.7059, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(365.3118, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3821e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4885, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.6796, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6687, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(402.1076, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1.6618, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.0892, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3827e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4841, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(1.6387, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6757, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(363.4095, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3733e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4678, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(1.7615, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(384.8200, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5194, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.7900, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.1206, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2252, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3821e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5285, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1.7711, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(381.4205, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5221, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1.5868, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(369.7928, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3753e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4543, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1.7883, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(391.1544, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(1.7452, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(385.4803, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3785e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5049, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1.7846, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(364.5845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3793e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5094, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.6907, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6868, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(371.2148, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3800e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4941, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.6557, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(364.9401, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4809, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1.7409, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(364.6808, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3853e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5153, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1.6806, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(394.7559, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4864, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(1.6563, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6863, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(376.8172, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3792e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1.6583, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(379.0634, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3839e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4764, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(1.6967, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(382.7793, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3793e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5029, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1.6643, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(386.0278, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3788e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4728, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1.7196, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7094, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(382.8539, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3825e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4994, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1.7236, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(386.8317, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3813e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1.7102, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(371.5101, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3732e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4960, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(1.8191, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(400.7860, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1.6437, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(373.3629, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0396, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3780e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4613, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1.5896, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.8488, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0380, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3746e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4515, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.7242, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(379.3220, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3748e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1.7610, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(377.0364, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3838e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5215, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1.6836, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(382.3476, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3743e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4912, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1.7034, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(371.7260, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3805e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4910, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1.6367, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(389.4457, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1995, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3849e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4674, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1.6734, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(378.6115, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2026, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3789e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4925, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(1.6825, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(368.1978, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3771e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4904, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(1.6777, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(370.9738, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3855e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4888, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.6690, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(380.9708, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3791e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4806, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1.7681, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(383.1225, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3799e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5276, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.8327, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(386.1814, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3788e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5597, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(1.7995, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(374.4830, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3817e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5581, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(1.7702, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(391.9466, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1988, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3868e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5280, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(1.6746, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(365.7044, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3786e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5019, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(1.6043, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(376.2962, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3790e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4428, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.6448, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(373.7195, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3748e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4635, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.7418, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(368.7889, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3812e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5066, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.7150, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(381.5998, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3833e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4933, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.7278, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(381.5556, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4855, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.5871, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(377.8856, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2001, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3730e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.6214, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6620, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(363.7955, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3739e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4697, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.5928, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(347.9979, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4535, device='cuda:0', grad_fn=<MseLossBackward0>)
