epoch: 1 loss: tensor(0.9505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.7827, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(81.6839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30462984., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9505, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.0438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.1375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(85.0243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(65707448., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0438, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.8755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.8638, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(87.0321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66356944., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8755, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.9366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.0205, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(82.8322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66793928., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9366, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.8413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.7100, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(85.5118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68083304., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8413, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.8776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.8352, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(64.8343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66698544., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8776, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.9371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.2046, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(80.3502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67930688., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9371, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.9236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.1421, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(78.1677, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67742640., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9236, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.9624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.6627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.0356, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0254, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(81.3258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68581272., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9624, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.9082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.4741, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(92.3592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67167592., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9082, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.9439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.7132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.5483, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0600, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(83.9243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67929064., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9439, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.9985, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.4736, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72.8005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69103360., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9985, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.9383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.5710, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(84.0880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68300480., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9383, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(0.8603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3229.0059, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(99.1026, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(67956832., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8603, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.9268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.8724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.8616, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(83.7868, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68728000., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9268, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.9774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.6907, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(83.4426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69207560., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9774, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.8903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.2056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0653, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(92.9590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69193616., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8903, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.9852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.4180, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9823, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(103.5018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68822128., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(0.9035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.6787, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68.8554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69511864., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9035, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(0.9248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.2388, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(76.9107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69369520., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9248, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(0.8531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3229.0942, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(82.1131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69449016., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8531, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(0.9745, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0957, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.3906, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(85.5264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70264928., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(0.9566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.8418, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.4680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69774816., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9566, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.8778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.4619, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(95.4019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70152768., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8778, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(0.8986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.7961, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(76.5234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(69884864., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8986, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.9894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.7199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.8982, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(66.7941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70578088., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(0.9097, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5444, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.6338, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(85.2698, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70645384., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9097, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(0.9550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.0881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.7085, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(85.0730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70855760., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9550, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.8522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3228.6951, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(96.5760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70467528., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8522, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(0.9870, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.9385, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0821, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(76.6446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(70293248., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9870, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.9194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.0376, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(83.0520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(71310264., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9194, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(0.9090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.7363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.1919, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(76.6178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72392216., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9090, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(0.8993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.7231, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(97.8556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(71466824., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8993, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(0.8675, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3224.0039, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(74.0311, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72535992., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8675, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.9213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.4211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.4497, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1535, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(83.5899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72325088., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9213, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.8457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.0883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.4893, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9955, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(91.9478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72088616., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8457, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.9013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3223.5894, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.1959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72562512., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9013, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.9289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3229.0571, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8835, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(94.5574, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72032624., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9289, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.8815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.9058, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(96.0226, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73498960., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8815, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.7984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5792, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3227.7656, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(106.7559, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72474016., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7984, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.8314, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.8860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3226.6326, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1419, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.8806, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72700672., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.8583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.5151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.2090, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(82.2431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(72480432., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8583, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.9929, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3225.6719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(86.8460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(71742512., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9929, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3220.4019, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.2379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73966776., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
