epoch: 1 loss: tensor(3.1348, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.8917, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2397724.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(2.6139, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7885, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.7688, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4519895., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7813, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(2.6181, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8209, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.3772, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4107409.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8000, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(2.7121, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.8047, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4078582., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8215, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(2.5185, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.5791, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9865, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0100, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4338147., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7570, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(2.6201, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8546, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.7157, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9523, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4667463., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8133, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(2.5044, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7823, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.0144, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9746, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0086, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4647045., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7476, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(2.6013, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.1416, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9284, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4213644., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8248, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(2.5343, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.4475, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4025501., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8036, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(2.5554, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.3280, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0321, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3842396., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7345, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(2.4019, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.7991, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4771993., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7098, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(2.7718, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8692, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.7412, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0609, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0101, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4229314.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8416, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(2.5198, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.5380, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9301, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4107459.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7730, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(2.4473, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.5324, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4623027., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7365, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(2.4439, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7195, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.7462, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0510, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3752431.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6734, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(2.5778, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.3258, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9547, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4172203., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7941, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(2.4648, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7733, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.8100, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9560, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4286572.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7356, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(2.4891, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.4731, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4290204., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(2.6242, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.0428, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3979713.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7977, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(2.5097, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7575, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(53.8681, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4801688., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(2.6514, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.6673, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3973308.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8230, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(2.3905, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7358, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.5153, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9298, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4755098., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7249, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(2.4842, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(58.5619, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3581849.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7159, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(2.6138, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.8570, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4495988., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7768, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(2.3579, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.4514, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4417296., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7340, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(2.5978, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.1127, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4325010., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7796, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(2.3994, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.8330, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4274613., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6877, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(2.4454, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.3778, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4000786.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(2.7035, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.5478, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4587762., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(2.5274, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.9518, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4328859.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7422, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(2.4798, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.9693, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4272159.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7756, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(2.5705, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7734, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.7068, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4344945.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7466, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(2.4958, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7807, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.9567, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4128029.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7449, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(2.4159, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.0856, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4354981.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6980, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(2.4285, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.8479, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0104, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4350541., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(2.6169, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.6008, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4286798., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7642, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(2.5820, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.5938, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3895369.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7743, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(2.7022, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37.9635, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4562342.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8258, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(2.5363, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.3940, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9761, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3863658., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7622, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(2.5787, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8237, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.3936, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4200331., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(2.5303, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.3284, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4649959., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7579, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(2.6480, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.1312, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4697682., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7878, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(2.4641, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.7793, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3638353.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7162, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(2.5264, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.0107, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9966, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4545754., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7489, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(2.4990, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37.3077, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9846, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3988835.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7400, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(2.1435, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9996, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.9243, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4265507., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(1.7891, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4426, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4039426.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8476, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(1.6699, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9316, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0890, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0853, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3054913.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7825, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.7795, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8630, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9851, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3447177.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8360, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.8239, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8807, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3602, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3664204.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8706, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.7609, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9237, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3273158.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8299, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.6340, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8029, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.6345, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3666688., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7669, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.8323, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.4614, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3487052.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8748, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.7130, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8514, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.3166, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3666353., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8084, device='cuda:0', grad_fn=<MseLossBackward0>)d0>)
epoch: 10 loss: tensor(1.7415, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.1117, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3612726., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8273, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.7026, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8613, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.6218, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3962075.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.7026, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8613, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.6218, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0451, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3962075.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7946, device='cuda:0', grad_fn=<MseLossBackward0>)
