epoch: 1 loss: tensor(3.6316, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0137, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18468.0645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0191, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.0105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.0005, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20792.6797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9767, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.9814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28298.6348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0562, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.7061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7061, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27617.5391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9189, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.9566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20114.1484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0648, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.2655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(35577.6953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0205, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1.0106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3170.6094, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25308.1934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9808, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1.1035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12444.8115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1159, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.9917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22320.8418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9238, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.9643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3125.8359, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21183.5488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0648, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1.4088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3144.6116, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32015.6914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0158, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.1380, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1380, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9964.9346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2369, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.0494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37047.8359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1.1124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20685.2109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0931, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.5278, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18581.6816, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8906, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(0.8090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18443.9492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8605, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1.4093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3177.8003, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26541.4004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9032, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(0.8206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28278.9434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1729, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1.0851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13523.8809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1661, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16875.2344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(0.8656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27433.4590, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9293, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1.1971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24875.8145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0428, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(0.8854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25193.9336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20938.8418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1.0445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21873.7734, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0467, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.1282, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1282, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19188.8105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0031, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(0.6945, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.8379, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6945, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12701.3311, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9243, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1.1357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3131.0190, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34152.9883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0809, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.8202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16224.3516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.8511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21936.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8441, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1.2198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18584.3828, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0901, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.8078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0722, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17546.8262, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0722, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.9517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3125.7993, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26194.2090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.3714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(35094.6641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1.0009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21614.2676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0577, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.0715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3143.7056, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20346.7051, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0982, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.7772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3129.8379, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29765.9082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(68249136., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9085, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.8964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.2243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(107429.1562, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2727605.7500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25097722., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9235, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(1.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.0717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(232674.9219, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4417998.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25088204., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9621, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.8819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26.8151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(228906.1250, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3091860.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25196708., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0449, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.7006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.6050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(218026.5625, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2971154.2500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25171658., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9107, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.7946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.6879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(140734.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4856989., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25154322., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.2096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.6530, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(315459.9375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6306841.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25080110., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0644, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.7886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.8790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(249006.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4603036.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25116916., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9479, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.8879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.1672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(215935.4062, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3191989.2500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25145662., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0096, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.0094, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.7134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(253553.2188, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0094, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6598874., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25160702., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1018, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.2814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.4066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(263167.5938, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2814, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5163748.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25049100., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0667, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.2307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.3807, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(276913.1875, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2863259.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25145028., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0862, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.1605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.5603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(330828., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1605, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3455378.2500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25110368., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1227, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.1917, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(292603.8750, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2522211., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25125812., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1470, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.7724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.1883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(238854.3281, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2482030.7500, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25164436., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(0.7709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.2077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(122344.1953, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4437363., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25165958., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.0241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.8215, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(207834.4375, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4218562., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25165892., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0000, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.7815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.7672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(148098.4219, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2961608.5000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25088448., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8737, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.8892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.4042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(210715.9062, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2507781., device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25176068., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9545, device='cuda:0', grad_fn=<MseLossBackward0>)
