
epoch: 1 loss: tensor(3.3841, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.6617, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4782728., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6423, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 113 loss: tensor(3.4044, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8037, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.0298, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9677, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5680460., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 114 loss: tensor(3.5496, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.1127, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5662093., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6715, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 115 loss: tensor(3.2492, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.2856, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5542109.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5527, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 116 loss: tensor(3.5473, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.7413, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5405568., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 117 loss: tensor(3.4268, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7873, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.3134, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5600743.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6339, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 118 loss: tensor(3.5595, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.6798, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5384852., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 119 loss: tensor(3.5232, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(35.0973, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5624207.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6467, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 120 loss: tensor(3.4943, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.6080, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5394796., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6297, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 121 loss: tensor(3.5437, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.9455, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0577, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6307579., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 122 loss: tensor(3.4672, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.4902, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5715733., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6424, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 123 loss: tensor(3.3205, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.6227, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5310072., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5764, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 124 loss: tensor(3.5720, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.2562, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5892997., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6518, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 125 loss: tensor(3.3515, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.5486, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5477092., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5862, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 126 loss: tensor(3.5062, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.7309, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1229, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5401324.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 127 loss: tensor(3.3476, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.1011, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0094, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5472888., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5856, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 128 loss: tensor(3.4199, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5510904., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 129 loss: tensor(3.1503, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(59.1760, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0086, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4839496.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5619, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 130 loss: tensor(3.3685, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.8668, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5977471., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5796, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 131 loss: tensor(3.2836, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.1198, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5696617., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5804, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 132 loss: tensor(3.4908, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.2291, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5680536., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6390, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 133 loss: tensor(3.4264, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.9945, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5743027., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6162, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 134 loss: tensor(3.3855, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.9125, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9579, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5852286.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6456, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 135 loss: tensor(3.3464, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7598, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(55.0537, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9890, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5559842., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5975, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 136 loss: tensor(3.5981, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.3621, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5750558.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6716, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 137 loss: tensor(3.5303, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.7352, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5462264., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6748, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 138 loss: tensor(3.4636, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.3252, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5728882., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6403, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 139 loss: tensor(3.4816, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.3960, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5886203., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6085, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 140 loss: tensor(3.4860, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7855, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.3770, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4926882., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6461, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 141 loss: tensor(3.5437, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8654, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.2318, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5964097.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7006, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 142 loss: tensor(3.5043, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.0022, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5898500., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6015, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 143 loss: tensor(3.4808, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.7967, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5287198., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6072, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 144 loss: tensor(3.3739, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.2892, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5571878., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6110, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 145 loss: tensor(3.4711, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.9341, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5299726., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 146 loss: tensor(3.4068, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.4141, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5705756.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6140, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 147 loss: tensor(3.3278, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.0660, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0128, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5595644., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5797, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 148 loss: tensor(3.4189, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7935, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.3980, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5691672.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 149 loss: tensor(3.4135, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.9755, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5503757., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6128, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 150 loss: tensor(3.3578, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54.7538, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5821615.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6076, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 151 loss: tensor(3.3684, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7465, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.2462, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5690654.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5925, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 152 loss: tensor(3.4107, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.6439, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0549, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6023747., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6056, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 153 loss: tensor(3.3666, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.5679, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9583, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5244733., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6145, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 154 loss: tensor(3.4458, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7514, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(58.0134, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5420582., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6195, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 155 loss: tensor(3.3110, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.4456, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8915, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5686553., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6277, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 156 loss: tensor(3.4091, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.5772, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5858301., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6467, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 157 loss: tensor(3.2580, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7313, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37.1913, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5030712.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6007, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 158 loss: tensor(3.5242, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.0969, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5855294.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6574, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 159 loss: tensor(3.5437, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.7023, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0157, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5929828., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6093, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 160 loss: tensor(3.3600, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(53.0435, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5734227., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6115, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 161 loss: tensor(3.4716, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.7648, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5449467., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6233, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 162 loss: tensor(3.3683, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(53.4903, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0103, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5403372., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5576, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 163 loss: tensor(3.4794, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.9580, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0722, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5460493., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6140, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 164 loss: tensor(3.6252, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.5594, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5262053.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6897, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 165 loss: tensor(3.5734, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.6641, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5516218., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6899, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 166 loss: tensor(3.4919, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.6242, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6292446., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6509, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 167 loss: tensor(3.4041, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.0515, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5441328., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6258, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 168 loss: tensor(3.2707, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.8534, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5691249., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6144, device='cuda:0', grad_fn=<MseLossBackward0>)
