epoch: 1 loss: tensor(1.2866, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(970.9097, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3705e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5323, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.3167, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1184.6284, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5247, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(1.2539, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1176.7185, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3773e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5041, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(1.2359, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1134.0956, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3817e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4853, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(1.2989, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5927, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1180.9152, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3755e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5158, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(1.2391, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1111.7175, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4871, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(1.2646, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1158.7117, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3788e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(1.2655, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1238.9495, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5053, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(1.2304, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1170.4164, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3806e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4848, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(1.2393, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1200.9764, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4981, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(1.2574, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1186.2898, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3762e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(1.2319, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1140.3245, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3788e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(1.3436, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1217.9601, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3844e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5355, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(1.2393, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1135.3358, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3811e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4823, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.1951, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5504, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1141.5352, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3769e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4627, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(1.1656, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5339, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1209.1893, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4436, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(1.2569, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1157.0693, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0404, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3823e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4884, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(1.3194, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5957, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1247.6095, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0318, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3837e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5272, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(1.1419, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1139.3018, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4419, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 74 loss: tensor(1.2528, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1203.5940, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3878e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4849, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 75 loss: tensor(1.2077, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5464, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1175.7665, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4734, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 76 loss: tensor(1.2370, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1204.9280, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3826e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4885, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 77 loss: tensor(1.2152, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1188.6191, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0376, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3808e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4747, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 78 loss: tensor(1.2762, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1153.9570, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3794e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4874, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 79 loss: tensor(1.3267, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1162.1056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0357, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3788e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5319, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 80 loss: tensor(1.2861, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1166.7139, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0447, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3799e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5101, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 81 loss: tensor(1.1698, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1241.3490, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0376, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3807e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4534, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 82 loss: tensor(1.2691, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1183.3099, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3818e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5074, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 83 loss: tensor(1.1058, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1118.5658, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3708e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4237, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 84 loss: tensor(1.2165, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1256.8535, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3797e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4852, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 85 loss: tensor(1.2680, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1150.8851, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3765e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5082, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: tensor(1.3061, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1218.1494, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5242, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 87 loss: tensor(1.2047, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1197.5154, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0399, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0371, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3739e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4769, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 88 loss: tensor(1.2995, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1193.4341, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5055, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 89 loss: tensor(1.2220, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1174.8950, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3799e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 90 loss: tensor(1.2768, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5893, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1168.2759, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3797e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5030, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(1.2129, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1190.3201, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3778e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4706, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(1.3690, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1244.5969, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3801e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(1.2783, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6018, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1169.9186, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0394, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3811e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4909, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(1.2330, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.4772, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0361, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4811, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(1.2940, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1256.5894, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0338, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3835e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(1.2812, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1249.2974, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0346, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3765e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(1.2260, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1141.5625, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3804e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4702, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(1.3354, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1204.7891, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3822e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5297, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(1.1684, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1180.6719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0390, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3776e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4524, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(1.2038, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5425, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1150.5056, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3737e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4689, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(1.2735, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1179.7869, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0442, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3784e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5108, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(1.2194, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1214.3027, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3803e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4695, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(1.2161, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1176.5433, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3752e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.2563, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1217.4948, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3789e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.2332, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5569, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1199.4924, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3812e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.3072, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1193.1281, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0358, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3799e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5210, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.2044, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1182.5378, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3753e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4790, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.2042, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1216.7476, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3795e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4773, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.2268, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1149.4976, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3798e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4775, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.2106, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5521, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1182.1278, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0358, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3782e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4749, device='cuda:0', grad_fn=<MseLossBackward0>)
