epoch: 1 loss: tensor(0.7922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.1667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6167, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 120 loss: tensor(13.0847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9762, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(13.0847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2542, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 121 loss: tensor(10.0908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.0908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3090, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 122 loss: tensor(18.4129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(18.4129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 123 loss: tensor(20.6479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8601, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(20.6479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8416, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1600, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 124 loss: tensor(21.4759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(21.4759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 125 loss: tensor(19.3033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(19.3033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7846, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2289, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 126 loss: tensor(27.4832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8782, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(27.4832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8964, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2049, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 127 loss: tensor(22.6818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(22.6818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9611, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2928, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 128 loss: tensor(25.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(25.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2588, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 129 loss: tensor(17.6729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(17.6729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3146, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 130 loss: tensor(19.0775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(19.0775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8902, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2312, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 131 loss: tensor(8.9542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.9542, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1738, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 132 loss: tensor(27.6421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(27.6421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2054, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 133 loss: tensor(14.2840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(14.2840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3540, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 134 loss: tensor(7.3936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.3936, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2196, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 135 loss: tensor(24.4658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(24.4658, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8615, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2339, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 136 loss: tensor(28.7089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(28.7089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5696, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 137 loss: tensor(32.9338, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(32.9338, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4900, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 138 loss: tensor(51.3727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(51.3727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1269, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 139 loss: tensor(17.6679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(17.6679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2222, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 140 loss: tensor(26.9744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(26.9744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3479, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 141 loss: tensor(36.9221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.9221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8762, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2640, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 142 loss: tensor(37.5534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.5534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3204, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 143 loss: tensor(35.5028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(35.5028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1723, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 144 loss: tensor(57.9933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(57.9933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1654, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 145 loss: tensor(34.7006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7713, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(34.7006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8654, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0881, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 146 loss: tensor(40.1306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0782, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.1306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4195, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 147 loss: tensor(42.2491, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7900, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(42.2491, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8777, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0689, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 148 loss: tensor(37.9354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9233, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.9354, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1586, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 149 loss: tensor(44.2614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0513, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.2614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3910, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 150 loss: tensor(40.1274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0548, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.1274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3528, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 151 loss: tensor(44.9638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0010, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.9638, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3312, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 152 loss: tensor(41.8033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8224, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(41.8033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1674, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 153 loss: tensor(43.5652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(43.5652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2344, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3772, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 154 loss: tensor(40.5669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0341, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.5669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3744, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 155 loss: tensor(83.4882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(83.4882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2388, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 156 loss: tensor(46.4943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9525, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(46.4943, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 157 loss: tensor(88.4683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(88.4683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8927, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1846, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 158 loss: tensor(86.9468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(86.9468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3341, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 159 loss: tensor(62.2827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(62.2827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3417, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 160 loss: tensor(49.1541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9681, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(49.1541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8600, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2858, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 161 loss: tensor(53.1107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(53.1107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1267, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2602, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 162 loss: tensor(63.3473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9003, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(63.3473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3004, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 163 loss: tensor(67.2878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(67.2878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4769, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 164 loss: tensor(74.5081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(74.5081, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1385, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 165 loss: tensor(44.6544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9233, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.6544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 166 loss: tensor(88.3849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7726, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(88.3849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2493, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 167 loss: tensor(52.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(52.0192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2463, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 168 loss: tensor(75.9725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(75.9725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4114, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 169 loss: tensor(80.4257, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(80.4257, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2381, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 170 loss: tensor(40.3401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(40.3401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1738, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 171 loss: tensor(78.6889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7760, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(78.6889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2245, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 172 loss: tensor(73.3747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(73.3747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3836, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 173 loss: tensor(79.3556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8711, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(79.3556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2993, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 174 loss: tensor(30.1570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8918, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(30.1570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3590, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 175 loss: tensor(82.2435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(82.2435, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3429, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 176 loss: tensor(92.4429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(92.4429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4740, device='cuda:0', grad_fn=<MseLossBackward0>)
