epoch: 1 loss: tensor(3.7662, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28481164., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9582, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.6537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30180094., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6537, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.7460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9004, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30196232., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7460, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.8488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30174538., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8488, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.1453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30144568., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1453, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.7982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30212798., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7982, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3567, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30163878., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1328, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.7289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30187966., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7289, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.8135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30177482., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.0679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30190064., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0679, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.7479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9311, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30166752., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7479, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.7842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30177822., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.6161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30195468., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6161, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.7648, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8909, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30192032., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7648, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30143540., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0168, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.6907, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30197604., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6907, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.6207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30180692., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.8893, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30203302., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8893, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.7798, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9615, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30212324., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7798, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.7008, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30159012., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7008, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.9970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30201492., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.9163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1513, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30214256., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9163, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.8551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0245, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30161170., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8551, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.9333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30185900., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9333, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6879, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30198506., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.7939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30200696., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7939, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.7541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8915, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30151736., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7541, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(0.8562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30179724., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8562, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.8203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9779, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30183728., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8203, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(0.9232, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0873, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3410, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30185888., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9232, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.9135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0840, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3864, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30200708., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.6373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30188192., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6373, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.8872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0501, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30185558., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8872, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(0.9592, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4036, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30145824., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9592, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(0.8564, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30199526., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8564, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(0.8767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30162168., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8767, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.6286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30167446., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6286, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(0.7805, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30194492., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7805, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.8360, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30182896., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8360, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.7314, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30198352., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.7568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1841, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1841, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30191028., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 58 loss: tensor(0.8212, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30198272., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 59 loss: tensor(0.7719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9370, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30169496., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 60 loss: tensor(0.8989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30177788., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8989, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 61 loss: tensor(0.6400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8495, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30175326., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6400, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 62 loss: tensor(0.8639, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30160040., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 63 loss: tensor(0.9389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30169570., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9389, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 64 loss: tensor(0.7904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6665, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30181350., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7904, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 65 loss: tensor(0.8150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9935, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30181904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8150, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 66 loss: tensor(0.7884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30189718., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7884, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 67 loss: tensor(0.7489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8783, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30196688., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7489, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 68 loss: tensor(0.8005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9694, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30182720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8005, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 69 loss: tensor(1.0935, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30212350., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0935, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 70 loss: tensor(0.9700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2192, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30140176., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9700, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 71 loss: tensor(0.8545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30181704., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8545, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 72 loss: tensor(0.7921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6969, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6969, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30148524., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7921, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 73 loss: tensor(0.8174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1383.2305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30167990., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8174, device='cuda:0', grad_fn=<MseLossBackward0>)
